nohup: ignoring input

  .   ____          _            __ _ _
2024-08-22 18:09:03.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:09:03.562  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:09:03.562  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:09:23.548  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:09:23.548  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:09:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:09:23.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:09:43.547  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:09:43.547  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:09:43.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:09:43.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:10:03.544  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:10:03.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:10:03.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:10:03.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:10:23.564  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:10:23.564  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:10:23.566  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:10:23.566  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:10:43.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:10:43.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:10:43.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:10:43.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:11:03.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:11:03.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:11:03.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:11:03.562  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:11:23.553  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:11:23.553  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:11:23.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:11:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:11:43.547  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:11:43.547  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:11:43.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:11:43.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:12:03.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:12:03.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:12:03.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:12:03.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:12:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:12:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:12:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:12:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:12:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:12:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:12:43.562  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:12:43.562  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:13:03.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:13:03.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:13:03.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:13:03.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:13:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:13:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:13:23.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:13:23.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:13:43.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:13:43.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:13:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:13:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:14:03.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:14:03.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:14:03.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:14:03.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:14:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:14:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:14:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:14:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:14:43.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:14:43.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:14:43.564  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:14:43.565  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:15:03.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:15:03.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:15:03.563  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:15:03.563  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:15:23.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:15:23.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:15:23.563  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:15:23.564  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:15:43.548  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:15:43.548  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:15:43.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:15:43.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:16:03.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:16:03.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:16:03.551  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:16:03.551  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:16:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:16:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:16:23.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:16:23.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:16:43.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:16:43.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:16:43.557  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:16:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:17:03.549  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:17:03.549  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:17:03.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:17:03.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:17:23.551  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:17:23.551  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:17:23.557  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:17:23.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:17:43.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:17:43.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:17:43.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:17:43.560  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:18:03.546  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:18:03.546  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:18:03.551  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:18:03.551  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:18:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:18:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:18:23.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:18:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:18:43.548  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:18:43.548  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:18:43.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:18:43.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:19:03.549  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:19:03.549  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:19:03.553  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:19:03.553  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:19:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:19:23.554  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:19:23.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:19:23.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:19:43.544  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:19:43.544  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:19:43.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:19:43.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:20:03.544  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:20:03.544  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:20:03.553  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:20:03.553  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:20:23.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:20:23.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:20:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:20:23.556  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:20:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:20:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:20:43.564  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:20:43.564  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:21:03.546  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:21:03.546  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:21:03.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:21:03.552  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:21:23.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:21:23.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:21:23.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:21:23.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:21:43.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:21:43.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:21:43.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:21:43.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:22:03.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:22:03.559  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:22:03.566  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:22:03.566  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:22:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:22:23.550  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:22:23.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:22:23.555  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:22:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:22:43.558  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
2024-08-22 18:22:43.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : Data updated in Zookeeper for path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:22:43.561  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : dataService registered to Zookeeper with path: /registry/dataService/10.231.83.14:9002
2024-08-22 18:23:03.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 执行一次zookeeper更新任务
2024-08-22 18:23:03.545  INFO 65284 --- [   scheduling-1] c.k.c.dataserver.services.DataService    : 当前副本本地路径为：D:\CourseCode\minfs\workpublish\bin\10_231_83_14_9002\
